timestamp,WAP496,WAP517,WAP501,WAP502,WAP516,WAP495,WAP012,WAP011,WAP118,WAP122,WAP121,WAP083,WAP066,WAP065,WAP131,WAP117,WAP132,WAP087,WAP127,WAP082,WAP128,WAP489,WAP156,WAP161,WAP155,WAP098,WAP099,WAP162,WAP145,WAP035,WAP051,WAP036,WAP052,WAP013,WAP077,WAP078,WAP014,WAP097,WAP096,WAP062,WAP070,WAP144,WAP042,WAP085,WAP041,WAP204,WAP203,WAP139,WAP084,WAP039,label
1791,0.0,0.0,0.2285714285714285,0.2095238095238095,0.0,0.2285714285714285,0.238095238095238,0.0,0.1809523809523809,0.0,0.0,0.0,0.2952380952380952,0.3047619047619048,0.0,0.0,0.1904761904761904,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.2952380952380952,0.1619047619047619,0.0,0.0,0.0,0.4857142857142857,0.0,0.2095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_2
1792,0.0,0.0,0.2,0.238095238095238,0.0,0.0,0.238095238095238,0.238095238095238,0.0,0.0,0.0,0.0,0.3047619047619048,0.3142857142857143,0.2,0.0,0.0,0.2476190476190476,0.0,0.1523809523809524,0.0,0.1809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.1809523809523809,0.0,0.0,0.0,0.0,0.0,0.3238095238095238,0.3333333333333333,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,2_2
1793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4095238095238095,0.4095238095238095,0.0,0.1904761904761904,0.0,0.2095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.219047619047619,0.0,0.0,0.0,0.4380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1619047619047619,0.0,2_2
1794,0.0,0.238095238095238,0.0,0.0,0.0,0.0,0.1523809523809524,0.0,0.2952380952380952,0.0,0.0,0.219047619047619,0.3714285714285714,0.3714285714285714,0.0,0.2857142857142857,0.1523809523809524,0.2952380952380952,0.0,0.219047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1619047619047619,0.0,0.0,0.0,0.0,0.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.5142857142857142,0.0,0.0,0.0,0.1619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,2_2
1795,0.2095238095238095,0.219047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809523809523809,0.3904761904761905,0.0,0.1809523809523809,0.0,0.1809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2095238095238095,0.0,0.0,0.0,0.0,0.0,0.219047619047619,0.238095238095238,0.0,0.0,0.0,0.5904761904761905,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_2
1796,0.0,0.0,0.0,0.1619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809523809523809,0.1809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238095238095238,0.2476190476190476,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2_2
1797,0.1809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219047619047619,0.2095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_2
1798,0.0,0.2571428571428571,0.0,0.2476190476190476,0.0,0.0,0.0,0.0,0.3047619047619048,0.0,0.0,0.0,0.3047619047619048,0.3523809523809524,0.1333333333333333,0.3142857142857143,0.1428571428571428,0.219047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.580952380952381,0.1809523809523809,0.2285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_2
1799,0.1904761904761904,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809523809523809,0.1523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3714285714285714,0.2857142857142857,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_2
1800,0.1904761904761904,0.1809523809523809,0.0,0.1809523809523809,0.1523809523809524,0.1619047619047619,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.1428571428571428,0.0,0.2095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238095238095238,0.3142857142857143,0.0,0.0,0.0,0.1333333333333333,0.2476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_2
1801,0.1809523809523809,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.2285714285714285,0.1619047619047619,0.1904761904761904,0.0,0.0,0.1428571428571428,0.219047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.1809523809523809,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_2
1802,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.1523809523809524,0.0,0.0,0.0,0.2,0.219047619047619,0.2,0.0,0.0,0.0,0.1809523809523809,0.0,0.2285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2476190476190476,0.2476190476190476,0.0,0.0,0.0,0.3428571428571428,0.2285714285714285,0.2095238095238095,0.0,0.2476190476190476,0.0,0.0,0.0,0.0,0.2285714285714285,0.0,2_2
1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238095238095238,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_2
1804,0.2,0.0,0.0,0.0,0.1523809523809524,0.0,0.3047619047619048,0.3523809523809524,0.0,0.0,0.0,0.219047619047619,0.2857142857142857,0.2761904761904762,0.2095238095238095,0.0,0.2,0.2,0.0,0.219047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2095238095238095,0.1904761904761904,0.2285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.1809523809523809,0.0,2_3
1805,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.4095238095238095,0.4095238095238095,0.0,0.0,0.0,0.219047619047619,0.238095238095238,0.238095238095238,0.1428571428571428,0.0,0.0,0.2285714285714285,0.0,0.2095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1523809523809524,0.0,0.2095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1806,0.0,0.0,0.0,0.0,0.0,0.0,0.5428571428571428,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3238095238095238,0.0,0.3333333333333333,0.0,0.1619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1807,0.0,0.2285714285714285,0.0,0.219047619047619,0.0,0.0,0.4571428571428571,0.5142857142857142,0.0,0.0,0.238095238095238,0.2666666666666666,0.1809523809523809,0.1428571428571428,0.3428571428571428,0.0,0.3238095238095238,0.2,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1808,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.4380952380952381,0.4476190476190476,0.0,0.2666666666666666,0.2571428571428571,0.2476190476190476,0.0,0.0,0.4,0.0,0.3809523809523809,0.0,0.0,0.2095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1809,0.0,0.0,0.0,0.0,0.0,0.0,0.6095238095238096,0.6095238095238096,0.0,0.238095238095238,0.238095238095238,0.0,0.1238095238095238,0.1523809523809524,0.3714285714285714,0.0,0.3714285714285714,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523809523809524,0.0,0.3047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1810,0.0,0.0,0.0,0.2095238095238095,0.0,0.0,0.4857142857142857,0.6095238095238096,0.0,0.2285714285714285,0.2095238095238095,0.0,0.0,0.1619047619047619,0.4285714285714285,0.0,0.4571428571428571,0.0,0.0,0.0,0.2952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1811,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.6190476190476191,0.0,0.2857142857142857,0.2476190476190476,0.2761904761904762,0.0,0.0,0.4952380952380952,0.0,0.4761904761904761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1812,0.0,0.0,0.0,0.238095238095238,0.0,0.0,0.4952380952380952,0.5523809523809524,0.0,0.219047619047619,0.0,0.0,0.0,0.1428571428571428,0.3238095238095238,0.0,0.3523809523809524,0.0,0.2666666666666666,0.0,0.2952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.1523809523809524,0.0,2_3
1813,0.0,0.0,0.0,0.0,0.0,0.0,0.4571428571428571,0.4952380952380952,0.0,0.0,0.0,0.238095238095238,0.0,0.0,0.3523809523809524,0.0,0.3428571428571428,0.0,0.0,0.2095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1814,0.0,0.0,0.0,0.0,0.0,0.0,0.5619047619047619,0.6476190476190476,0.0,0.2571428571428571,0.2857142857142857,0.0,0.1619047619047619,0.1809523809523809,0.4857142857142857,0.1333333333333333,0.4761904761904761,0.0,0.3333333333333333,0.0,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1815,0.1619047619047619,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.4952380952380952,0.0,0.2285714285714285,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3619047619047619,0.0,0.0,0.0,0.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1816,0.1619047619047619,0.2,0.0,0.0,0.0,0.0,0.4761904761904761,0.5428571428571428,0.0,0.2476190476190476,0.238095238095238,0.0,0.0,0.0,0.4571428571428571,0.0,0.4666666666666667,0.0,0.238095238095238,0.0,0.2285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3904761904761905,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2_3
1817,0.0,0.2761904761904762,0.0,0.2761904761904762,0.0,0.0,0.3047619047619048,0.3904761904761905,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.2285714285714285,0.0,0.3047619047619048,0.0,0.3142857142857143,0.0,0.3047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.2095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1818,0.219047619047619,0.0,0.0,0.2666666666666666,0.0,0.0,0.4952380952380952,0.4952380952380952,0.0,0.2,0.2,0.0,0.1809523809523809,0.1619047619047619,0.3523809523809524,0.0,0.3523809523809524,0.0,0.3047619047619048,0.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2476190476190476,0.0,0.0,0.0,0.0,0.0,0.1619047619047619,0.1523809523809524,0.0,0.0,0.0,0.0,0.0,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.1619047619047619,0.0,2_3
1819,0.0,0.0,0.0,0.2952380952380952,0.0,0.0,0.5333333333333333,0.5523809523809524,0.0,0.2666666666666666,0.2571428571428571,0.1523809523809524,0.1333333333333333,0.1904761904761904,0.0,0.0,0.2761904761904762,0.0,0.3809523809523809,0.0,0.3238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809523809523809,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2476190476190476,0.0,2_3
1820,0.219047619047619,0.2095238095238095,0.0,0.238095238095238,0.0,0.0,0.4857142857142857,0.5047619047619047,0.0,0.2666666666666666,0.2095238095238095,0.0,0.0,0.0,0.3428571428571428,0.0,0.2952380952380952,0.0,0.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3238095238095238,0.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1821,0.2952380952380952,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.1523809523809524,0.2,0.0,0.1428571428571428,0.0,0.3047619047619048,0.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.1809523809523809,0.0,2_3
1822,0.2952380952380952,0.0,0.0,0.3142857142857143,0.0,0.0,0.3904761904761905,0.3428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.2285714285714285,0.0,0.2952380952380952,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.219047619047619,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1823,0.3047619047619048,0.2476190476190476,0.0,0.3619047619047619,0.0,0.0,0.3904761904761905,0.3809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.2571428571428571,0.0,0.238095238095238,0.0,0.2666666666666666,0.0,0.3047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.219047619047619,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1824,0.0,0.2571428571428571,0.0,0.3047619047619048,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.2666666666666666,0.1333333333333333,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.2285714285714285,0.0,0.0,0.0,0.0,0.2285714285714285,0.0,2_3
1825,0.4285714285714285,0.4285714285714285,0.0,0.4285714285714285,0.0,0.0,0.2857142857142857,0.3142857142857143,0.0,0.0,0.0,0.0,0.1428571428571428,0.1523809523809524,0.0,0.0,0.0,0.2,0.2476190476190476,0.0,0.2666666666666666,0.1619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.1619047619047619,0.0,0.2,0.0,0.0,0.0,0.0,0.2285714285714285,0.0,2_3
1826,0.3523809523809524,0.0,0.0,0.3904761904761905,0.0,0.0,0.4,0.4095238095238095,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.2285714285714285,0.0,0.2285714285714285,0.0,0.2666666666666666,0.0,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2285714285714285,0.0,0.2095238095238095,0.0,0.0,0.0,0.0,0.238095238095238,0.0,2_3
1827,0.3809523809523809,0.3809523809523809,0.0,0.3809523809523809,0.0,0.0,0.3333333333333333,0.3428571428571428,0.0,0.0,0.0,0.0,0.1523809523809524,0.2,0.0,0.0,0.1333333333333333,0.0,0.2857142857142857,0.0,0.2952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523809523809524,0.1333333333333333,0.0,0.0,0.1809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,2_3
1828,0.4666666666666667,0.4476190476190476,0.0,0.4857142857142857,0.0,0.0,0.2761904761904762,0.2285714285714285,0.1619047619047619,0.0,0.0,0.0,0.238095238095238,0.2761904761904762,0.219047619047619,0.1523809523809524,0.2095238095238095,0.2761904761904762,0.3904761904761905,0.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809523809523809,0.1809523809523809,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.1523809523809524,0.0,2_3
1829,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3047619047619048,0.0,0.2761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.1523809523809524,0.0,0.0,2_3
1830,0.2952380952380952,0.3047619047619048,0.0,0.3333333333333333,0.0,0.0,0.2476190476190476,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2952380952380952,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219047619047619,0.0,0.0,2_3
1831,0.4,0.4666666666666667,0.0,0.4761904761904761,0.0,0.0,0.3333333333333333,0.3428571428571428,0.0,0.0,0.0,0.0,0.238095238095238,0.2476190476190476,0.2095238095238095,0.1523809523809524,0.0,0.3714285714285714,0.3714285714285714,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.238095238095238,0.1619047619047619,0.0,0.1904761904761904,0.0,0.0,0.0,0.1809523809523809,0.0,0.0,2_3
1832,0.3904761904761905,0.0,0.0,0.4285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761904761904762,0.4285714285714285,0.0,0.4380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809523809523809,0.0,0.0,0.0,0.0,0.1809523809523809,0.0,2_3
1833,0.4380952380952381,0.4857142857142857,0.0,0.4380952380952381,0.0,0.0,0.3428571428571428,0.419047619047619,0.0,0.0,0.0,0.0,0.1523809523809524,0.1809523809523809,0.1904761904761904,0.0,0.0,0.3523809523809524,0.3714285714285714,0.0,0.3619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.1904761904761904,0.0,0.0,0.0,0.0,0.0,0.1619047619047619,0.0,0.0,2_3
1834,0.0,0.0,0.0,0.3523809523809524,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.4095238095238095,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238095238095238,0.0,0.0,2_3
1835,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1809523809523809,0.0,0.0,0.0,0.1904761904761904,0.1809523809523809,0.0,0.0,0.0,0.2952380952380952,0.4285714285714285,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,2_3
1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.2761904761904762,0.0,0.238095238095238,0.5428571428571428,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3619047619047619,0.0,0.0,2_3
1837,0.3238095238095238,0.3333333333333333,0.0,0.3619047619047619,0.0,0.0,0.2857142857142857,0.2476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.4,0.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2_3
1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761904761904762,0.2952380952380952,0.0,0.0,0.0,0.0,0.1523809523809524,0.0,0.2857142857142857,0.0,0.2095238095238095,0.4380952380952381,0.0,0.4571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219047619047619,0.0,0.0,0.0,0.3238095238095238,0.238095238095238,0.0,2_3
1839,0.0,0.0,0.0,0.0,0.0,0.0,0.2571428571428571,0.2857142857142857,0.4095238095238095,0.0,0.0,0.0,0.2476190476190476,0.0,0.0,0.4285714285714285,0.0,0.0,0.6285714285714286,0.0,0.580952380952381,0.0,0.0,0.0,0.0,0.0,0.2285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5047619047619047,0.0,0.0,2_3
1840,0.1809523809523809,0.0,0.0,0.0,0.0,0.1619047619047619,0.2571428571428571,0.0,0.3523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.419047619047619,0.0,0.1904761904761904,0.6476190476190476,0.0,0.5523809523809524,0.0,0.0,0.0,0.0,0.1904761904761904,0.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238095238095238,0.0,0.0,0.0,0.419047619047619,0.2,0.0,2_3
1841,0.0,0.0,0.0,0.0,0.0,0.0,0.219047619047619,0.219047619047619,0.238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.238095238095238,0.0,0.2,0.5619047619047619,0.0,0.5523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2952380952380952,0.1428571428571428,0.0,2_3
1842,0.0,0.0,0.238095238095238,0.0,0.2285714285714285,0.219047619047619,0.0,0.0,0.3809523809523809,0.0,0.0,0.0,0.0,0.0,0.0,0.3619047619047619,0.0,0.2,0.580952380952381,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.3809523809523809,0.0,0.0,2_3
1843,0.0,0.0,0.0,0.238095238095238,0.0,0.2571428571428571,0.2666666666666666,0.0,0.2952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.2952380952380952,0.0,0.1809523809523809,0.6095238095238096,0.0,0.580952380952381,0.0,0.0,0.0,0.0,0.2,0.2285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2_3
